SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),4235 N Lawndale Ave,CHICAGO,IL,60618,359000,6,3.0,Irving Park,,4356,,35,,,Active,,,http://www.redfin.com/IL/Chicago/4235-Lawndale-Ave-60618/home/13484038,MRED,10099354,N,Y,41.9584697,-87.7200901
MLS Listing,,Single Family Residential,4014 N Menard Ave,CHICAGO,IL,60634,359900,4,2.5,Portage Park,2237,3750,1923,35,161,,Active,,,http://www.redfin.com/IL/Chicago/4014-N-Menard-Ave-60634/home/13472731,MRED,10099077,N,Y,41.9536828,-87.77224
MLS Listing,,Condo/Co-op,1215 N Greenview Ave Unit 1E,CHICAGO,IL,60642,375000,2,2.0,West Town,,,1889,35,,175,Active,,,http://www.redfin.com/IL/Chicago/1215-N-Greenview-Ave-60642/unit-1E/home/12668301,MRED,10098858,N,Y,41.9039484,-87.6647595
MLS Listing,,Single Family Residential,9516 S Seeley Ave,CHICAGO,IL,60643,357000,4,2.0,Beverly,1525,5000,1951,35,234,,Active,,,http://www.redfin.com/IL/Chicago/Undisclosed-address-60643/home/13100046,MRED,10098835,N,Y,41.7204948,-87.6738608
MLS Listing,,Multi-Family (2-4 Unit),5633 W 63rd Pl,CHICAGO,IL,60638,360000,8,3.0,Clearing,,3484,1969,36,,,Active,,,http://www.redfin.com/IL/Chicago/5633-W-63rd-Pl-60638/unit-1/home/13996074,MRED,10098495,N,Y,41.7768699,-87.7630202
MLS Listing,,Multi-Family (2-4 Unit),5100 S CENTRAL Ave,CHICAGO,IL,60638,360000,8,3.0,Garfield Ridge,,2613,1956,36,,,Active,,,http://www.redfin.com/IL/Chicago/5100-S-Central-Ave-60638/unit-1/home/14026495,MRED,10098490,N,Y,41.7998802,-87.7628221
MLS Listing,,Vacant Land,2718 W Francis Pl,CHICAGO,IL,60647,375000,,,Logan Square,,2178,,37,,,Active,,,http://www.redfin.com/IL/Chicago/2718-W-Francis-Pl-60647/home/17557253,MRED,10098107,N,Y,41.919051,-87.694991
MLS Listing,,Single Family Residential,5555 N Canfield Ave,CHICAGO,IL,60656,374000,3,2.0,Norwood Park,1767,294726960,1936,37,212,,Active,,,http://www.redfin.com/IL/Chicago/5555-N-Canfield-Ave-60656/home/13557367,MRED,10097991,N,Y,41.9811565,-87.8234782
MLS Listing,,Multi-Family (2-4 Unit),4626 W Mclean Ave,CHICAGO,IL,60639,359000,6,3.0,Belmont Cragin,,3049,1923,38,,,Active,,,http://www.redfin.com/IL/Chicago/4626-W-McLean-Ave-60639/home/13424887,MRED,10097185,N,Y,41.9180937,-87.7426342
MLS Listing,,Condo/Co-op,1964 N Howe St #1,CHICAGO,IL,60614,365000,3,1.0,Lincoln Park,,,1920,38,,462,Active,,,http://www.redfin.com/IL/Chicago/1964-N-Howe-St-60614/unit-1/home/13347798,MRED,10096753,N,Y,41.917978,-87.6451475
MLS Listing,,Vacant Land,4531 S Cottage Grove Ave,CHICAGO,IL,60653,375000,,,Kenwood,,3484,,39,,,Active,,,http://www.redfin.com/IL/Chicago/4531-S-Cottage-Grove-Ave-60653/home/40349730,MRED,10096445,N,Y,41.812228,-87.60616
MLS Listing,,Condo/Co-op,1833 N Bissell St #1,CHICAGO,IL,60614,365000,2,1.5,Lincoln Park,,,1985,39,,200,Active,,,http://www.redfin.com/IL/Chicago/1833-N-Bissell-St-60614/unit-1/home/13350560,MRED,10096136,N,Y,41.9147648,-87.6516968
MLS Listing,,Condo/Co-op,1802 S State St #305,CHICAGO,IL,60616,370000,2,2.0,Near South Side,,,2018,40,,111,Active,,,http://www.redfin.com/IL/Chicago/1802-S-State-St-60616/unit-305/home/147286359,MRED,10095269,N,Y,41.857599,-87.627658
MLS Listing,,Condo/Co-op,8727 W Bryn Mawr Ave #605,CHICAGO,IL,60631,350000,2,2.0,O'Hare,1720,,2004,40,203,366,Active,,,http://www.redfin.com/IL/Chicago/8727-W-Bryn-Mawr-Ave-60631/unit-605/home/12659907,MRED,10094535,N,Y,41.9804588,-87.8451893
MLS Listing,,Condo/Co-op,956 W Cuyler Ave Unit 3W,CHICAGO,IL,60613,375000,3,3.0,Uptown,,,,40,,285,Active,,,http://www.redfin.com/IL/Chicago/956-W-Cuyler-Ave-60613/unit-3W/home/144945013,MRED,10094462,N,Y,41.955716,-87.653261
MLS Listing,,Condo/Co-op,50 E 16th St #501,CHICAGO,IL,60616,374950,2,1.5,Near South Side,1227,,2008,41,306,482,Active,,,http://www.redfin.com/IL/Chicago/50-E-16th-St-60616/unit-501/home/13082742,MRED,10094087,N,Y,41.8603978,-87.6251552
MLS Listing,,Townhouse,1752 W 38th St,CHICAGO,IL,60609,369900,3,2.5,McKinley Park,,1440,2018,41,,,Active,,,http://www.redfin.com/IL/Chicago/1752-W-38th-St-60609/home/147265194,MRED,10093582,N,Y,41.8249683,-87.6694211
MLS Listing,,Condo/Co-op,130 N Garland Ct #1210,CHICAGO,IL,60602,364900,1,1.5,Loop,900,,2005,41,405,382,Active,,,http://www.redfin.com/IL/Chicago/130-N-Garland-Ct-60602/unit-1210/home/12647523,MRED,10093483,N,Y,41.8840059,-87.6257667
MLS Listing,,Condo/Co-op,2025 S INDIANA Ave #512,CHICAGO,IL,60616,350000,2,2.0,Near South Side,1200,,2006,41,292,449,Active,November-10-2018 01:00 PM,November-10-2018 03:00 PM,http://www.redfin.com/IL/Chicago/2025-S-Indiana-Ave-60616/unit-512/home/26821480,MRED,10093385,N,Y,41.8547704,-87.6218315
MLS Listing,,Vacant Land,2501 N Talman Ave,CHICAGO,IL,60647,375000,,,Logan Square,,3049,,41,,,Active,,,http://www.redfin.com/IL/Chicago/2501-N-Talman-Ave-60647/home/147260813,MRED,10093300,N,Y,41.926791,-87.693446
MLS Listing,,Single Family Residential,6343 W Waveland Ave,CHICAGO,IL,60634,365000,3,3.0,Dunning,,4360,1921,42,,,Active,,,http://www.redfin.com/IL/Chicago/6343-W-Waveland-Ave-60634/home/13466690,MRED,10092958,N,Y,41.9472997,-87.7855947
MLS Listing,,Condo/Co-op,2155 N SEMINARY Ave Unit C,CHICAGO,IL,60614,369900,2,1.0,Lincoln Park,1150,,1896,42,322,292,Active,,,http://www.redfin.com/IL/Chicago/2155-N-Seminary-Ave-60614/unit-C/home/13352515,MRED,10092744,N,Y,41.921446,-87.655608
MLS Listing,,Single Family Residential,9950 S Oakley Ave,CHICAGO,IL,60643,357500,5,3.0,Beverly,2400,6200,1949,42,149,,Active,,,http://www.redfin.com/IL/Chicago/9950-S-Oakley-Ave-60643/home/13097986,MRED,10092229,N,Y,41.7121463,-87.6796801
